"ensembl"	"external_gene_name"	"Mia_HighGluc_CONT_Rep1"	"Mia_HighGluc_CONT_Rep2"	"Mia_HighGluc_CONT_Rep3"	"Mia_HighGluc_KO_Rep1"	"Mia_HighGluc_KO_Rep2"	"Mia_HighGluc_KO_Rep3"	"Mia_LowGluc_CONT_Rep1"	"Mia_LowGluc_CONT_Rep2"	"Mia_LowGluc_CONT_Rep3"	"Mia_LowGluc_KO_Rep1"	"Mia_LowGluc_KO_Rep2"	"Mia_LowGluc_KO_Rep3"
"ENSG00000259682"	"AC091231.1"	0	0	0.18	0	0.08	0.05	0.04	0	0	0	0.05	0
"ENSG00000259683"	"AC243562.2"	0	0	0	0.01	0.02	0.03	0	0	0	0	0	0
"ENSG00000259684"	"AC084756.1"	0.34	0.35	0.1	0.17	0	0.14	0.02	0.08	0.05	0.02	0	0.02
"ENSG00000259685"	"IDH2-DT"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259686"	"HNRNPA1P71"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259687"	"LINC01220"	0	0.04	0	0.02	0.02	0.02	0.41	0.53	0.05	1.81	0.06	0.04
"ENSG00000259688"	"AC019288.1"	0	0	0	0	0.14	0.52	0.14	0	0	0	0.34	0
"ENSG00000259690"	"AC107980.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259691"	"FKBP1AP2"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259692"	"AC104041.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259694"	"AC136698.1"	0.03	0	0	0.01	0.06	0.01	0.01	0.04	0.01	0	0	0.03
"ENSG00000259695"	"AC090164.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259696"	"AC104759.1"	0.01	0	0.01	0	0	0.03	0.01	0.01	0	0	0	0
"ENSG00000259697"	"AC126323.2"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259698"	"FAM30C"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259699"	"HMGB1P8"	0.26	0.22	0.28	0.11	0.33	0.35	0.12	0.18	0.19	0.17	0.17	0.15
"ENSG00000259700"	"AC012379.2"	0	0	0	0	0.02	0.02	0	0.02	0	0	0	0.03
"ENSG00000259701"	"AC020891.3"	0	0	0	0	0	0	0	0	0	0	0	0.1
"ENSG00000259702"	"AC024337.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259704"	"AC124248.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259705"	"AC084757.3"	0	0.01	0	0.02	0	0.02	0.01	0.01	0	0	0.01	0.01
"ENSG00000259706"	"HSP90B2P"	0.01	0.04	0.03	0.04	0.02	0.01	0.04	0.02	0.04	0.01	0.02	0.04
"ENSG00000259707"	"AC105339.4"	0	0	0	0	0.02	0	0.02	0	0	0	0	0
"ENSG00000259708"	"AC090607.3"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259709"	"AC023906.4"	0	0.06	0.02	0.03	0.01	0.02	0.01	0.02	0.02	0	0.02	0.02
"ENSG00000259710"	"NUTF2P6"	0	0	0	0	0	0.1	0.04	0	0	0	0.05	0
"ENSG00000259711"	"AC106738.1"	0	0.11	0	0	0.05	0	0.09	0.11	0	0	0	0
"ENSG00000259712"	"AC023906.5"	0.02	0.02	0	0	0.06	0.05	0.02	0.02	0.08	0	0	0.02
"ENSG00000259713"	"AC013391.2"	0.1	0	0.12	0.06	0.03	0.03	0.03	0.03	0.06	0.03	0.03	0.03
"ENSG00000259715"	"AC022087.1"	0.05	0.12	0.07	0.22	0.02	0.05	0.1	0.1	0.09	0.07	0.05	0.07
"ENSG00000259717"	"LINC00677"	0.04	0.03	0	0.06	0	0.04	0	0.03	0	0	0.03	0.03
"ENSG00000259719"	"LINC02284"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259720"	"AC009562.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259721"	"AC090877.2"	0	0.01	0	0	0	0	0	0	0	0	0	0
"ENSG00000259722"	"AC087465.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259723"	"AL354993.2"	0.21	0.16	0.24	0.21	0.22	0.45	0.56	0.65	0.34	0.03	0.19	0.13
"ENSG00000259724"	"LINC01581"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259725"	"AC106738.2"	0	0.03	0	0.03	0.05	0	0.05	0.03	0.05	0.03	0.03	0.03
"ENSG00000259726"	"CSPG4P11"	0.1	0.07	0.13	0.31	0.28	0.31	0.18	0.14	0.09	0.13	0.17	0.21
"ENSG00000259727"	"AC103740.2"	0	0	0	0	0.01	0	0.01	0	0.01	0	0.01	0
"ENSG00000259728"	"LINC00933"	0.07	0.09	0.1	0.28	0.13	0.09	0.14	0.29	0.27	0.17	0.13	0.12
"ENSG00000259730"	"AC092078.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259731"	"AC022929.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259732"	"AC092757.2"	0.05	0.2	0.04	0.06	0.02	0.17	0.04	0.02	0	0	0	0.02
"ENSG00000259734"	"AC012229.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259735"	"AC092868.2"	0	0	0	0	0	0	0	0	0	0.03	0	0.03
"ENSG00000259736"	"CRTC3-AS1"	0.12	0	0.09	0.1	0.07	0.06	0.21	0.15	0.18	0.08	0	0.08
"ENSG00000259737"	"AC087516.2"	1.88	1.86	1.8	0	0	0	0	0	0	0	0	0
"ENSG00000259738"	"ZNF444P1"	1.02	0.78	0.9	0.81	1.36	1.92	0.81	2.18	1.82	2.28	1.65	1.61
"ENSG00000259740"	"AC009558.2"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259742"	"AC090888.3"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259743"	"AC068714.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259744"	"AC009269.4"	0.08	0.12	0.07	0.02	0	0	0.02	0	0.02	0.02	0	0
"ENSG00000259746"	"HSPE1P3"	0.18	0.4	0.11	0.23	0.28	0.34	0.07	0.17	0.55	0.08	0.24	0.08
"ENSG00000259749"	"NCAPGP2"	0	0	0	0	0	0	0	0	0	0.02	0	0
"ENSG00000259750"	"AC092868.3"	0	0.02	0	0	0	0	0	0	0	0.02	0	0
"ENSG00000259751"	"AC018868.2"	0.04	0.04	0.04	0.05	0.07	0.04	0.02	0.03	0.03	0.03	0.05	0.01
"ENSG00000259753"	"AC068234.1"	0.02	0.02	0.01	0.01	0	0.02	0.02	0	0	0	0.01	0.01
"ENSG00000259754"	"AC092078.2"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259755"	"AC090907.2"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259756"	"AC100839.2"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259757"	"AC091891.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259759"	"AC007907.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259760"	"AC015660.3"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259761"	"AC078905.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259762"	"AC021739.5"	0.03	0	0.03	0.06	0	0.03	0.03	0	0	0	0	0
"ENSG00000259763"	"LINC02157"	0	0	0	0	0	0	0	0	0	0.04	0	0
"ENSG00000259764"	"PCSK6-AS1"	0	0	0	0	0	0.02	0	0	0	0	0	0
"ENSG00000259767"	"AC022558.1"	0	0	0	0.03	0	0.08	0	0	0	0	0	0
"ENSG00000259768"	"AC004943.2"	0.65	0.63	0.57	0.34	0.37	0.27	0.95	0.52	0.86	0.17	0.25	0.2
"ENSG00000259769"	"AC127381.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259770"	"AC015871.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259771"	"AC092756.1"	0	0.07	0	0	0	0.08	0.03	0.04	0.03	0.04	0.04	0.04
"ENSG00000259772"	"AC012236.1"	0	0	0	0	0.02	0	0	0	0	0	0.02	0.02
"ENSG00000259773"	"AC012100.2"	0	0	0	0	0	0	0	0	0.07	0.15	0	0
"ENSG00000259774"	"AC243562.3"	0.06	0.03	0.04	0.05	0.03	0.06	0.06	0.04	0.06	0.05	0.05	0.06
"ENSG00000259775"	"AL138976.2"	0.11	0.04	0.09	0.11	0.05	0.09	0.21	0.1	0.13	0.04	0.02	0.1
"ENSG00000259776"	"AC093426.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259779"	"LINC01922"	0	0.01	0	0	0	0	0	0	0	0	0	0
"ENSG00000259780"	"AC009065.1"	0.39	0.37	0.98	0.4	0.77	0.66	0.35	0.49	0.21	0.2	0.18	0.06
"ENSG00000259781"	"HMGB1P6"	134.02	143.3	109.17	99.08	105.23	113.19	65.52	78.66	96.65	83.88	79.76	87.33
"ENSG00000259782"	"AC008915.1"	0.08	0	0	0	0.01	0.03	0	0.02	0.01	0.04	0.02	0.03
"ENSG00000259783"	"LINC02259"	0	0	0	0	0.03	0	0.03	0	0.04	0.04	0	0.04
"ENSG00000259784"	"AC093525.1"	0.11	0	0.1	0	0	0.07	0	0	0	0	0.1	0
"ENSG00000259786"	"LINC02109"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259788"	"AL596325.1"	0.09	0.08	0.1	0.08	0.12	0.11	0.3	0.22	0.12	0.19	0.11	0.13
"ENSG00000259789"	"AL096869.3"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259790"	"ANP32BP1"	0.02	0.05	0.01	0.02	0	0.02	0	0	0	0	0	0.02
"ENSG00000259791"	"AC092325.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259792"	"AC104758.2"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259793"	"AC013726.1"	0.02	0.01	0.01	0.01	0	0.01	0.01	0.01	0.01	0	0.01	0.01
"ENSG00000259797"	"AC020978.1"	0.04	0.04	0.04	0.04	0	0.09	0.03	0	0.07	0.04	0.04	0
"ENSG00000259798"	"AC138625.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259800"	"AC145350.1"	0	0.21	0.2	0	0	0	0.53	0	0.19	0.2	0.22	0
"ENSG00000259802"	"AC012640.2"	2.14	2.26	1.82	1.87	1.76	1.81	1.51	1.95	1.4	2.17	2.16	2.22
"ENSG00000259803"	"SLC22A31"	0.02	0	0	0	0.03	0.02	0.04	0.04	0	0	0	0
"ENSG00000259804"	"AC027682.1"	0.32	0.34	0.29	0.29	0.22	0.26	0.36	0.36	0.35	0.23	0.31	0.3
"ENSG00000259805"	"AC022558.2"	0	0.04	0.02	0	0	0	0	0	0	0	0	0
"ENSG00000259807"	"AC009093.1"	0.01	0	0	0	0	0	0	0	0.01	0	0	0
"ENSG00000259810"	"AC002519.1"	0.01	0	0.01	0.01	0.01	0.03	0.02	0.03	0.02	0	0.01	0.02
"ENSG00000259813"	"AC138028.3"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259814"	"AC102941.1"	0	0	0	0	0	0.01	0	0	0	0	0	0
"ENSG00000259815"	"AC099793.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259817"	"AC087565.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259818"	"AL606760.3"	0.07	0.09	0.04	0.03	0.07	0.06	0.11	0.07	0.05	0.09	0.09	0.1
"ENSG00000259819"	"AC018767.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259820"	"AC083843.3"	0.08	0.11	0.13	0.17	0.08	0.18	0.18	0.13	0.1	0.07	0.11	0.13
"ENSG00000259821"	"AC018845.1"	0.02	0	0	0	0	0.02	0.02	0	0	0	0	0
"ENSG00000259822"	"AC140878.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259826"	"AC072061.1"	0.27	0.4	0.33	0.29	0.23	0.28	0.72	0.63	0.4	0.27	0.3	0.31
"ENSG00000259827"	"AC026461.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259828"	"AL355596.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259831"	"LINC00567"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259832"	"CYP4A26P"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259833"	"AC138625.2"	0	0	0	0.03	0	0.03	0	0	0	0.02	0	0
"ENSG00000259834"	"AL365361.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259836"	"AGGF1P6"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259837"	"LINC01904"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259838"	"ELOCP2"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259840"	"Z97653.1"	0	0	0	0	0	0	0	0	0	0	0.04	0.07
"ENSG00000259841"	"LINC01566"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259842"	"IGHV3OR16-16"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259843"	"AC007610.1"	0	0	0.03	0	0	0	0.03	0.04	0.06	0.03	0	0
"ENSG00000259844"	"GNPATP"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259845"	"HERC2P10"	0.02	0.05	0.03	0.06	0.05	0.05	0.02	0.05	0.02	0.03	0.02	0.03
"ENSG00000259846"	"AC092131.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259847"	"LINC02126"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259848"	"AC097374.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259849"	"VENTXP1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259852"	"IGHV1OR16-2"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259854"	"AP005233.1"	0	0	0	0	0	0	0.01	0	0	0	0	0
"ENSG00000259855"	"AC007749.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259856"	"RAB43P1"	3.74	4.49	2.91	4.11	4.33	4.44	5.71	6	4.9	4.21	3.72	4.27
"ENSG00000259861"	"AC010266.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259862"	"AC026336.2"	0	0	0	0	0	0	0	0	0.02	0	0	0
"ENSG00000259863"	"SH3RF3-AS1"	0.31	0.44	0.29	0.21	0.27	0.28	0.38	0.43	0.44	0.31	0.22	0.3
"ENSG00000259864"	"AC018846.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259865"	"AL390728.6"	1.31	1.13	0.42	0.73	0.34	0.84	0.93	0.83	1.01	0.71	1.22	1.15
"ENSG00000259866"	"AC007599.1"	0	0.01	0.02	0.02	0	0.01	0.03	0	0.02	0	0	0
"ENSG00000259867"	"AC105411.1"	0	0	0	0	0.01	0	0	0	0	0.01	0.01	0.01
"ENSG00000259868"	"AL163952.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259869"	"AL022344.2"	0	0	0.01	0.01	0	0.01	0.02	0.03	0	0	0.01	0
"ENSG00000259870"	"AC024651.2"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259871"	"AC130456.1"	0	0	0.02	0	0	0	0	0	0	0	0	0
"ENSG00000259873"	"AC009117.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259874"	"AC034105.2"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259876"	"AC010333.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259877"	"AC009113.1"	1.37	1.46	1.44	1	0.98	1.15	2.36	2.94	2.81	1.01	1.14	1.12
"ENSG00000259878"	"AC126323.3"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259881"	"AC092384.2"	0.03	0.08	0.25	0.12	0.15	0.09	0.08	0.11	0.03	0.03	0.03	0.05
"ENSG00000259882"	"AC142384.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259883"	"EHD4-AS1"	0	0.02	0	0	0	0.02	0	0.02	0	0	0	0
"ENSG00000259884"	"AC025259.3"	0.06	0.09	0.04	0.03	0	0	0.05	0.13	0	0	0	0.05
"ENSG00000259887"	"AC068987.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259889"	"AC093802.2"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259890"	"DNM1P50"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259891"	"AC107375.1"	0.11	0.19	0.17	0.29	0.26	0.27	0.18	0.12	0.27	0.17	0.09	0.16
"ENSG00000259892"	"AC027139.1"	0.01	0	0	0	0	0	0	0	0.01	0	0	0
"ENSG00000259895"	"AC106820.2"	0.06	0.06	0.1	0.15	0.09	0.11	0.09	0.07	0.08	0.07	0.08	0.07
"ENSG00000259897"	"FRG2JP"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259899"	"AC010333.2"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259900"	"AC026464.1"	0	0	0	0.02	0	0	0.02	0	0.02	0	0	0
"ENSG00000259904"	"ACTG1P15"	0	0	0	0	0.01	0.01	0.01	0	0	0	0	0
"ENSG00000259905"	"PWRN1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259906"	"AC120045.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259907"	"AC004817.2"	0	0	0	0	0	0	0	0.02	0	0	0	0
"ENSG00000259909"	"AC100827.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259910"	"AC120498.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259912"	"AC023813.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259914"	"AC009063.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259915"	"AC017071.1"	0.02	0.03	0.01	0	0	0.01	0.01	0.02	0.01	0	0.01	0.01
"ENSG00000259917"	"HNRNPLP2"	0.46	0.37	0.37	0.4	0.44	0.41	0.46	0.44	0.45	0.32	0.24	0.34
"ENSG00000259918"	"NDUFA5P11"	0.26	0.12	0.23	0	0	0.07	0	0.06	0.11	0	0.06	0.06
"ENSG00000259920"	"AC007938.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259921"	"AC022819.1"	0.01	0	0.01	0	0.01	0	0.01	0.01	0	0	0	0
"ENSG00000259922"	"AC023825.1"	0	0.01	0	0	0	0	0	0	0	0	0	0
"ENSG00000259923"	"AC026461.2"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259924"	"AC011939.1"	0.07	0.04	0.01	0.04	0.02	0.04	0.05	0.03	0.04	0.06	0.07	0.02
"ENSG00000259925"	"AC130456.2"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259926"	"AC007342.1"	0.04	0.06	0.04	0.04	0.03	0.04	0.03	0.02	0.02	0	0.02	0.06
"ENSG00000259928"	"AC011840.2"	0	0	0.01	0	0	0	0	0	0.01	0	0	0
"ENSG00000259929"	"AC010601.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259931"	"AC105036.1"	0	0.1	0.09	0	0.08	0.1	0.08	0.2	0	0	0	0
"ENSG00000259932"	"AC051619.7"	0.69	0.79	0.74	0.75	0.88	1.08	0.72	0.62	0.62	0.53	0.5	0.31
"ENSG00000259933"	"AC009065.2"	0.07	0.12	0.12	0.21	0.2	0.23	0.17	0.18	0.07	0.17	0.16	0.22
"ENSG00000259934"	"AC142086.2"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259935"	"AC009754.1"	0	0	0	0	0	0	0.02	0	0	0	0	0
"ENSG00000259937"	"AC023158.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259939"	"AC022167.1"	0	0	0	0	0.37	0	0	0	0	0	0.14	0
"ENSG00000259940"	"AC109449.1"	0.06	0.08	0.03	0.02	0.06	0.06	0.06	0.1	0.05	0.03	0.05	0.04
"ENSG00000259941"	"AC084782.1"	0	0	0	0	0	0	0	0	0	0.01	0	0
"ENSG00000259943"	"AL050341.2"	5.21	5.08	3.88	3.98	3.24	4.79	4.89	5.77	6.67	3.61	4.41	4.05
"ENSG00000259944"	"CDRT7"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259945"	"AC027682.2"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259946"	"BX005019.1"	0.03	0.02	0.01	0	0	0	0	0	0.01	0	0	0
"ENSG00000259947"	"LINC02124"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259948"	"AC124068.1"	0.7	0.65	0.56	0.9	0.68	1.16	0.13	0.59	0.69	0.43	0.41	0.23
"ENSG00000259950"	"AC034105.3"	0	0	0.04	0.04	0.1	0.12	0.1	0.04	0	0.04	0.04	0.07
"ENSG00000259952"	"AC009133.2"	2.58	1.01	0	6.05	3.56	4.92	6.07	0.29	3.42	7.36	6.19	5.89
"ENSG00000259953"	"AL138756.1"	0.23	0.31	0.23	0.25	0.22	0.22	0.19	0.25	0.35	0.12	0.15	0.16
"ENSG00000259954"	"IL21R-AS1"	0.01	0	0	0.01	0	0.01	0.03	0	0.01	0.01	0.02	0
"ENSG00000259955"	"AC008741.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259959"	"AC107068.1"	0.28	0.2	0.18	0.26	0.13	0.27	0.11	0.14	0.14	0.04	0.04	0.08
"ENSG00000259961"	"AL354712.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259962"	"AC007342.2"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259963"	"AC007012.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259964"	"THSD4-AS1"	0.01	0	0	0	0	0.01	0	0.02	0.04	0.04	0	0
"ENSG00000259966"	"AC137800.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259967"	"AC087761.1"	0	0.03	0.03	0.03	0	0.03	0.05	0	0	0	0.03	0
"ENSG00000259968"	"AC093283.1"	0.01	0	0.01	0	0	0	0	0	0	0	0	0
"ENSG00000259969"	"AL049838.1"	0	0	0	0	0	0.01	0	0	0.01	0	0	0
"ENSG00000259970"	"AC099668.1"	0.04	0	0.18	0.38	0.06	0.25	0.05	0	0.07	0	0.04	0.18
"ENSG00000259972"	"AC009120.2"	0.22	0.74	0.4	0.25	0.27	0.36	0.39	0.55	0.42	0.25	0.26	0.26
"ENSG00000259974"	"LINC00261"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259976"	"AC093010.3"	0.01	0.03	0.01	0.01	0.01	0.02	0.05	0.09	0.05	0	0.01	0
"ENSG00000259977"	"AL121578.3"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259978"	"MRPS21P8"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259979"	"VN1R68P"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259981"	"AF096876.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259982"	"CDC37P1"	0.07	0.02	0	0.09	0.02	0.09	0.12	0.05	0.08	0	0.03	0.05
"ENSG00000259983"	"AC018845.2"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259984"	"AL928711.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259985"	"AC017100.1"	0.09	0.03	0.03	0.16	0.15	0.18	0.28	0.28	0.51	0.05	0.09	0.04
"ENSG00000259986"	"AC103876.1"	0	0	0	0	0.04	0	0.07	0	0	0	0	0
"ENSG00000259987"	"DUX4L46"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259989"	"AC135782.2"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259990"	"AC133561.3"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259992"	"AC025287.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259993"	"AC135731.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259994"	"AL353796.1"	0.22	0.23	0.24	0.11	0.04	0.08	0.15	0.15	0.16	0.05	0.1	0.05
"ENSG00000259995"	"AC106729.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259996"	"RARRES2P8"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259997"	"IGHV1OR16-4"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259998"	"AL133279.3"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000259999"	"AC009054.1"	0	0	0.04	0.04	0	0.04	0.07	0	0.04	0	0	0.04
"ENSG00000260000"	"AL133338.1"	0.56	0.56	0.43	0.55	0.45	0.47	0.37	0.53	0.66	0.17	0.24	0.17
"ENSG00000260001"	"TGFBR3L"	0.36	0.84	0.51	0.66	0.72	0.73	0.55	0.77	0.97	0.18	0.3	0.13
"ENSG00000260003"	"AC018767.2"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260004"	"AC092138.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260005"	"AC027601.1"	0.15	0.16	0.18	0.24	0.18	0.16	0.1	0.08	0.06	0.11	0.12	0.16
"ENSG00000260007"	"AC107871.1"	0.21	0.17	0.29	0.12	0.08	0.2	0	0.24	0	0.11	0.03	0
"ENSG00000260008"	"AP001527.1"	0.01	0.01	0.01	0.01	0	0.03	0.02	0.02	0.01	0.01	0.01	0.02
"ENSG00000260009"	"LINC02130"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260010"	"ZNF720P1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260011"	"AC132938.1"	0	0	0	0.05	0	0	0	0	0	0	0	0
"ENSG00000260012"	"AC007494.1"	0	0	0.02	0.03	0.02	0	0.04	0.02	0	0.02	0	0
"ENSG00000260014"	"LSM3P5"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260015"	"AC010547.2"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260017"	"AC138811.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260018"	"AC040169.1"	3.77	3.61	2.53	2.91	4.38	3.49	5.52	6.25	6.87	1.19	1.4	1.99
"ENSG00000260019"	"LINC01992"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260021"	"AC098934.4"	0	0	0.02	0.07	0.06	0.03	0.3	0.21	0.07	0.24	0.17	0.17
"ENSG00000260022"	"AL031716.1"	0	0.03	0.03	0	0	0	0	0	0	0	0	0.03
"ENSG00000260024"	"MRPS21P7"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260025"	"AC009414.2"	7.26	5.8	6.09	13.49	11.92	15.58	12.8	17.37	14.11	8.89	10.63	10.63
"ENSG00000260026"	"LINC02189"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260027"	"HOXB7"	14.93	12.98	11.07	0.35	0.41	0.48	0.33	0.52	0.34	0.63	0.71	0.84
"ENSG00000260029"	"AC007608.2"	0	0.02	0.01	0.01	0.01	0.05	0.06	0.03	0	0.01	0	0
"ENSG00000260030"	"AC076968.1"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000260031"	"RPL10P14"	0.08	0	0	0	0	0	0.07	0	0	0	0	0
"ENSG00000260032"	"NORAD"	43.78	49.03	41.02	38.64	30.1	41.43	44.44	45.75	49.02	31.61	34.39	37.71
"ENSG00000260033"	"AC023813.2"	0	0	0.03	0.1	0	0.11	0.12	0.11	0.06	0.03	0.07	0.03
"ENSG00000260034"	"LCMT1-AS2"	0.03	0.05	0.07	0.08	0.06	0.07	0.02	0.04	0.03	0.06	0.04	0.05
